41.45,-15.89,3.09,57.80,-8.36
38.75,31.19,16.87,-22.72,-17.98
70.71,-14.85,28.68,5.14,-4.68
49.20,5.00,29.88,0.93,30.00
57.81,19.17,50.79,14.01,36.83
11.72,-16.71,69.98,-10.14,-21.32
3.87,-14.96,13.67,38.76,-26.39
44.83,56.45,56.48,16.46,27.47
65.73,-8.50,26.56,75.86,75.14
0.16,12.69,23.64,61.44,72.06
18.64,68.85,-23.62,34.08,-24.35
68.52,43.60,-3.33,38.11,48.46
-2.49,-15.83,18.27,17.78,-8.30
10.96,45.21,75.80,6.78,69.01
9.53,76.32,24.42,23.39,45.21
51.96,57.46,-9.24,76.21,70.64
10.05,-3.86,48.51,-15.59,13.51
-26.22,-18.49,56.27,-25.72,0.03
65.70,16.05,-4.78,71.79,33.32
41.68,47.85,15.40,53.18,4.83
32.80,-8.89,62.88,9.23,44.93
65.42,40.29,-2.24,17.94,24.17
6.60,73.48,-10.09,35.99,69.86
-20.29,-1.06,-7.39,3.71,1.78
26.87,-2.00,0.32,64.85,79.22
-23.87,35.61,30.18,25.37,21.93
23.20,76.91,-15.52,5.76,-25.42
29.38,-5.24,49.41,29.30,-20.96
-9.44,73.73,79.50,-20.56,52.57
-4.16,54.30,-8.34,-15.01,36.72
21.08,-7.74,54.52,6.66,64.10
60.57,76.44,17.70,2.83,37.37
17.74,70.70,-19.05,43.58,-10.77
74.59,54.82,-11.12,82.39,54.08
-19.57,10.99,79.16,75.18,6.53
23.86,19.02,59.67,16.21,67.32
75.65,65.11,-18.98,-4.10,-17.38
49.13,46.79,64.43,18.16,22.29
9.51,-23.92,14.65,25.07,64.45
32.79,53.60,-12.96,54.62,62.04
26.57,46.24,38.91,75.96,65.85
29.70,-9.28,13.94,15.52,49.51
7.78,78.21,11.97,74.61,49.64
28.65,51.14,-3.55,60.10,26.82
28.98,-16.21,14.53,44.44,-7.25
-10.43,13.28,-13.58,12.61,74.21
76.73,10.62,-1.58,63.49,82.14
80.58,12.86,62.16,62.32,-3.63
44.56,15.55,29.53,53.17,31.61
58.20,20.41,37.82,-6.91,-15.02
80.01,19.58,56.14,-3.98,-21.71
52.62,42.34,34.78,47.96,17.99
71.62,-0.30,-14.12,14.69,-10.34
-12.61,-3.89,58.97,81.06,65.00
67.57,-0.61,31.78,7.11,46.60
44.94,-10.52,-0.75,-14.92,13.04
30.60,-25.15,57.92,34.38,-13.70
-11.05,33.39,58.22,32.11,-12.47
17.80,2.08,64.09,39.18,24.03
5.75,31.28,5.08,-0.74,-23.28
46.72,27.31,0.20,9.10,8.26
10.48,23.38,17.56,30.07,35.18
70.03,26.03,-21.54,30.82,-2.74
-4.91,23.80,28.93,52.11,80.83
-23.62,18.47,22.73,4.64,-4.19
35.45,69.74,74.28,39.39,30.78
20.00,28.36,29.48,19.56,9.33
-15.79,12.99,-12.12,57.45,-11.27
-20.40,62.55,59.70,-13.37,73.24
-1.70,42.93,0.37,11.46,70.17
-11.62,7.83,42.46,-11.34,76.12
-1.29,19.42,35.16,-22.95,42.80
11.47,-8.63,11.37,53.39,39.45
2.90,14.32,-23.66,-22.16,42.91
28.58,75.99,20.13,-18.34,8.22
42.64,26.37,3.54,39.41,43.30
55.14,15.26,60.19,74.38,-18.38
40.06,-11.50,0.59,69.66,43.75
34.83,59.62,10.58,28.84,-25.39
11.26,20.84,-2.53,43.58,-14.61
-5.32,82.28,66.72,74.43,32.52
19.26,-2.70,37.63,24.77,70.35
27.89,17.53,62.34,-3.40,1.46
16.78,37.28,18.58,72.08,38.26
48.75,56.54,18.95,40.06,-8.62
31.91,47.20,11.57,-19.44,34.06
75.07,14.27,7.06,-14.13,-4.82
23.34,38.96,25.68,-1.80,44.93
-13.71,66.81,-24.16,-16.88,-24.89
15.01,-19.29,13.94,-0.08,82.46
53.67,17.88,57.57,74.83,37.68
59.22,-5.53,33.27,48.39,68.28
36.34,-18.06,-20.46,40.09,75.60
18.59,50.74,29.27,66.22,67.85
20.50,78.29,56.67,64.94,51.11
58.15,80.75,75.63,6.23,31.42
-24.10,35.36,51.30,68.68,19.74
65.11,-11.09,43.93,-18.03,19.60
18.08,11.41,23.91,70.32,-7.30
1.35,-8.12,-2.61,25.25,39.43
31.19,-21.14,42.03,59.25,78.73
51.23,73.81,7.80,-25.54,13.26
77.54,-6.42,53.70,14.02,-2.16
-20.14,18.48,37.87,-11.40,49.49
43.73,48.37,-18.94,24.33,4.39
77.21,77.33,28.13,-15.40,74.40
73.60,-4.52,-17.65,59.39,37.21
8.08,37.95,-22.30,17.83,-7.14
50.79,13.75,32.06,75.87,71.85
38.26,-21.81,-16.86,66.49,53.74
78.16,29.20,-23.44,50.67,78.29
20.43,71.94,13.51,48.65,30.76
46.01,7.72,50.30,20.93,43.29
47.86,39.15,-6.82,50.38,-3.04
10.81,44.94,34.46,44.85,82.44
15.21,20.25,15.47,47.05,-22.10
81.88,7.36,-11.28,-3.34,20.03
54.22,68.45,-8.36,-24.26,-7.59
69.48,50.02,43.59,15.13,69.88
5.30,60.48,36.91,-22.41,11.94
-4.40,-20.86,-3.09,76.43,-1.11
-25.13,50.72,17.14,-15.33,65.24
31.23,17.40,35.96,56.96,31.25
78.69,46.33,66.07,59.99,72.58
2.27,0.51,-8.58,57.96,59.04
47.43,-16.06,20.74,-23.97,46.82
0.74,-2.97,48.50,23.04,80.92
10.96,33.77,33.66,31.39,57.38
0.51,8.87,14.60,6.64,-9.10
36.50,79.12,-10.02,44.56,68.58
-12.57,75.94,16.24,31.46,23.51
4.18,82.28,-22.72,0.03,38.73
-25.77,-6.95,39.89,81.30,42.49
-0.91,64.66,75.66,2.95,12.11
78.90,53.86,19.62,-19.08,25.95
26.88,0.13,48.54,32.34,64.73
-22.39,64.23,31.13,-8.16,3.14
5.00,-16.82,44.58,9.24,-4.40
31.88,51.35,15.82,61.69,70.54
62.01,-4.42,-2.18,-15.98,-16.78
-17.57,63.64,-14.94,5.50,58.73
-26.41,59.19,52.64,5.32,76.89
9.45,54.17,-5.28,9.35,-21.38
10.26,-3.82,70.11,65.00,39.03
23.63,46.64,25.76,-5.70,-3.52
-3.25,-6.34,-16.54,69.73,76.10
14.81,0.85,21.81,18.19,17.85
-3.13,81.34,35.52,27.05,11.95
50.51,74.85,-1.26,-25.48,80.64
35.56,-3.63,25.53,74.02,76.20
-4.25,-2.30,31.26,54.71,23.96
8.65,45.97,82.22,81.27,24.48
50.87,44.36,-10.51,28.59,55.45
16.12,6.91,53.62,49.09,-16.57
4.97,26.94,51.49,24.55,-3.11
30.66,68.23,-20.90,31.27,17.96
-12.39,-15.72,7.22,35.95,62.69
82.24,14.16,42.92,15.40,-19.24
76.66,69.92,-19.61,24.92,11.00
-25.48,-14.16,-25.65,-25.50,54.17
11.19,43.85,18.64,-18.03,-21.80
28.81,72.56,44.16,80.78,54.00
9.86,68.16,31.94,61.80,44.25
69.88,24.12,10.04,20.77,-24.95
60.09,50.31,-9.30,28.98,-8.45
41.46,72.43,16.31,-25.83,75.25
-2.69,-14.49,66.19,-6.68,-0.06
50.42,24.69,-11.48,43.36,51.16
22.98,76.66,59.60,39.66,-12.40
-18.71,13.86,-15.38,20.17,-16.69
-5.28,23.04,-20.86,-20.76,80.51
26.94,46.08,47.18,40.35,47.68
41.72,47.87,-15.22,71.11,59.27
8.87,73.26,29.95,-20.34,25.99
-10.10,28.19,-24.93,82.10,19.21
-14.85,63.55,77.27,39.42,28.73
-20.19,72.96,29.34,52.28,41.29
5.84,67.89,19.25,75.18,20.80
52.20,3.77,71.82,29.70,36.35
69.37,51.24,32.12,66.45,31.14
65.86,59.59,-16.99,79.92,-15.62
58.18,3.70,3.71,26.45,13.33
60.94,31.91,-9.90,3.90,-4.12
17.07,22.15,38.28,-23.26,73.17
28.75,-23.86,50.58,-25.91,3.13
38.21,59.51,64.60,-7.23,74.07
37.87,7.86,-14.04,34.44,30.02
4.20,77.48,-5.56,-5.56,6.43
-20.74,44.93,36.54,12.55,-8.49
44.07,52.06,-15.97,-13.06,77.06
14.76,52.60,49.11,50.93,20.16
0.81,-9.98,58.92,36.99,-20.68
-14.95,-2.11,-7.97,10.96,42.21
23.84,-8.29,-16.23,-24.40,22.26
48.35,18.25,55.72,71.77,81.91
-16.72,68.64,-19.01,-1.74,-11.40
43.18,58.20,30.32,-23.97,46.43
13.18,56.86,17.95,57.19,76.19
31.98,30.75,79.88,45.67,63.15
-16.99,-6.12,37.93,-18.55,-7.42
62.83,9.57,32.05,62.99,16.47
18.83,0.77,-22.14,-2.73,64.19
-3.14,30.02,51.17,48.33,65.93
-8.67,-10.77,2.73,63.39,9.45
15.76,-7.43,70.63,62.52,66.90
-5.86,32.64,20.09,53.37,-17.55
-9.37,51.02,-7.70,42.75,59.82
79.72,22.50,58.92,65.23,12.09
-15.56,-7.85,74.49,28.88,-19.41
-18.14,-25.22,61.65,11.55,18.56
72.69,26.43,73.18,-1.26,11.32
-14.84,46.46,-22.13,81.73,14.43
-3.29,20.50,-1.04,22.62,48.10
-19.93,62.67,-0.61,63.91,5.43
27.65,38.89,-8.65,-23.55,5.12
77.39,32.11,35.18,38.87,1.22
-24.25,-9.64,16.44,75.63,-4.70
25.18,-6.40,1.84,-10.10,-18.26
32.82,3.48,46.76,13.20,-24.26
78.64,32.21,24.72,-3.21,41.69
17.36,62.81,-7.47,-20.00,82.15
-14.45,26.15,73.04,43.76,81.23
-4.03,21.58,-17.00,-2.24,50.46
71.27,-15.84,14.68,19.82,-8.06
-8.37,67.12,40.22,39.18,11.03
36.73,-11.55,81.74,26.74,35.67
-15.90,57.41,50.90,-12.61,6.69
40.16,22.56,21.88,-7.69,-12.39
43.82,-7.58,-23.94,31.73,45.91
65.87,-19.18,75.85,40.33,6.29
31.44,17.97,46.66,25.39,5.96
-3.80,31.32,73.28,30.22,51.57
27.83,-25.91,23.78,7.74,69.11
64.99,50.29,40.38,78.14,-25.04
-6.98,-8.01,77.98,9.85,17.26
38.44,36.38,48.25,11.66,38.18
71.85,12.74,77.14,30.96,-8.04
68.53,-14.49,50.25,66.83,27.81
42.13,20.40,1.36,-23.20,24.75
-24.56,26.20,18.56,43.80,-22.89
10.26,24.33,74.91,81.12,4.10
3.74,-17.92,30.17,64.61,66.87
52.49,40.36,21.97,46.42,52.16
25.24,33.95,45.54,22.67,70.76
-15.66,75.14,18.27,-10.02,22.45
-6.59,-17.24,70.51,60.06,55.36
38.89,52.52,-7.34,33.35,8.78
-14.36,39.72,81.93,8.73,67.78
10.24,78.46,-22.03,46.66,61.69
50.38,65.19,79.34,45.43,-9.22
33.84,25.87,15.39,70.55,13.08
69.60,31.28,5.82,63.08,47.38
6.81,63.93,70.28,-18.57,32.84
66.14,33.18,73.68,51.30,49.61
-13.27,24.52,12.93,60.84,13.46
4.27,40.12,62.27,52.66,-13.13
60.52,46.95,48.85,40.08,74.02
3.72,24.14,11.45,51.22,43.83
36.17,78.48,33.08,9.31,-13.57
-6.29,-2.02,-4.12,-22.65,26.07
8.55,3.02,27.93,57.41,-6.38
44.38,55.46,39.63,11.08,-10.29
22.98,68.46,45.50,-18.55,-16.30
39.25,6.36,72.51,0.36,67.01
24.52,51.74,5.84,36.24,47.08
20.73,-1.71,35.73,38.25,66.84
69.95,73.31,48.88,2.07,12.61
24.32,6.04,70.63,10.55,7.12
32.54,68.27,81.72,-3.28,12.51
24.49,66.35,46.38,79.15,-11.08
26.83,-22.62,65.63,0.87,17.94
-22.83,8.31,-22.16,-20.07,81.87
14.11,-16.39,15.16,55.14,78.56
-25.31,-6.83,64.92,-23.74,-18.48
30.99,14.79,-20.55,-20.67,-15.85
5.74,-9.05,62.75,80.11,10.80
-0.83,15.22,78.67,46.42,-16.89
-19.92,53.18,4.74,7.82,61.71
-15.57,-21.07,-20.15,57.42,30.69
-15.89,50.87,-4.69,24.43,-18.02
77.26,31.76,76.07,-4.81,28.99
-20.22,6.06,24.81,41.18,-14.22
2.63,74.28,65.00,29.32,76.85
14.50,44.35,45.43,-23.28,-15.23
35.59,77.18,58.84,44.48,69.72
65.31,12.12,-12.00,-21.65,29.87
80.95,40.92,26.30,36.10,-26.03
-3.84,12.64,-13.09,29.82,-6.73
-17.37,-11.73,-13.99,25.64,58.45
80.62,43.83,82.40,41.23,56.60
78.09,33.60,11.12,1.17,-24.92
16.18,46.75,48.68,62.73,81.82
72.83,61.31,53.64,66.31,32.34
67.71,1.10,68.52,29.08,-14.93
-14.95,27.15,5.17,19.85,75.83
74.83,-16.54,53.87,31.29,59.46
70.40,38.67,17.06,81.01,41.12
32.94,34.68,67.47,64.09,79.44
68.45,-0.23,-4.58,-14.26,76.00
29.64,-15.46,12.58,81.13,18.95
3.74,24.90,52.07,43.34,-4.18
23.58,50.16,9.32,-15.94,13.49
64.33,-15.30,8.58,62.89,17.54
45.42,55.49,-23.48,68.35,33.19
69.59,30.84,43.71,69.03,2.95
-21.33,23.24,-3.67,-11.24,14.32
17.03,-18.18,46.87,10.93,50.31
47.10,40.46,-15.75,81.43,11.26
37.70,70.84,68.34,31.28,-22.66
70.40,72.74,-0.51,63.03,9.06
-26.08,-9.16,65.28,-16.14,-21.35
21.21,26.33,4.52,42.88,59.58
9.80,38.97,-13.72,41.33,6.57
56.80,-0.43,19.20,31.48,50.74
41.70,-14.05,4.87,58.59,71.08
75.91,64.85,6.44,-3.92,3.85
-20.12,54.32,74.25,11.03,5.24
52.62,2.33,57.77,18.19,-23.76
72.20,-14.42,43.80,17.91,27.04
-1.62,-8.89,68.42,11.89,44.14
57.34,72.25,77.18,68.84,20.78
22.07,72.21,28.88,3.50,76.99
34.01,53.46,4.33,65.70,51.64
77.46,-26.39,61.59,2.71,9.02
71.36,-10.55,74.56,-20.16,28.96
28.53,62.62,11.56,-15.05,8.81
58.34,-16.33,2.96,64.28,46.81
23.56,80.60,26.86,72.53,-4.64
-6.79,5.24,-17.82,60.21,53.23
34.48,-19.26,18.54,69.07,22.17
-8.95,46.45,-2.95,-22.80,66.57
46.94,63.70,14.92,-14.98,-5.41
67.63,-4.64,68.40,54.09,80.02
-22.33,28.86,53.97,-1.16,82.25
40.76,-11.42,20.71,40.11,38.08
61.06,54.67,-16.43,20.08,80.96
63.21,56.21,50.52,-7.95,42.23
51.60,58.39,49.42,8.16,16.90
18.76,61.88,29.80,74.78,12.52
-11.45,-3.00,10.83,2.34,51.63
57.13,50.17,56.26,-12.16,81.96
43.30,-7.36,-13.84,78.38,-16.57
34.21,71.32,47.73,31.87,-1.27
-25.29,-16.50,17.87,24.65,18.59
64.23,81.48,-1.54,45.29,-22.59
26.72,19.90,33.40,35.41,38.25
2.93,70.25,53.44,44.38,-20.65
13.23,-1.28,76.07,32.15,-0.91
12.90,-23.23,70.15,42.81,-3.64
7.41,3.01,-8.87,59.34,37.83
66.76,64.07,56.00,30.91,48.35
-5.41,63.10,80.97,51.89,48.97
51.61,26.30,72.99,57.13,36.17
-15.76,56.66,4.24,54.25,31.36
33.32,78.93,14.29,70.58,1.15
26.06,33.13,8.61,-14.19,29.97
-14.95,-9.15,19.24,-13.35,62.50
8.74,10.27,44.17,-12.97,-23.13
13.58,4.31,-2.24,14.42,-16.61
-5.20,36.37,34.72,74.13,-18.36
53.54,9.07,24.18,10.73,44.08
-21.43,-11.52,70.14,0.76,72.74
7.27,33.44,45.24,-19.57,-6.53
28.56,48.44,72.27,-22.06,23.66
77.93,42.95,63.33,67.00,24.22
25.76,71.52,64.67,-3.86,-24.48
40.15,79.75,39.82,-17.13,60.23
33.15,25.89,-23.49,44.73,29.75
46.93,15.38,-7.54,-11.47,74.08
74.44,70.77,5.36,33.41,75.08
-23.98,78.66,16.12,60.30,15.82
-13.21,-10.68,-11.40,12.71,61.42
51.76,20.36,56.03,33.77,0.94
45.07,14.05,60.16,82.12,48.46
-8.94,-20.51,49.81,20.92,4.78
52.78,-1.91,-5.16,29.48,3.74
4.69,59.60,-16.06,-2.92,16.20
60.77,-6.00,12.07,0.24,4.98
51.88,-4.03,10.02,68.60,79.84
72.17,5.55,33.00,-10.78,28.84
11.77,54.46,80.29,75.17,-9.63
61.35,61.91,-5.42,28.85,30.59
79.44,51.83,-3.57,5.43,80.44
42.28,43.72,55.51,60.06,64.46
60.70,45.09,66.68,27.05,47.51
60.67,49.93,79.69,42.97,41.95
-6.66,65.01,-10.17,42.37,-14.05
5.47,28.25,-2.63,-3.04,-3.08
60.69,-14.20,30.96,32.24,29.32
-7.92,-23.08,-10.05,55.45,17.13
66.09,47.53,60.24,18.17,17.68
72.34,-13.16,35.75,27.29,28.40
49.25,-11.49,46.80,54.34,70.90
70.61,27.38,5.93,11.03,79.66
-25.09,32.82,68.82,55.33,40.75
74.29,-9.59,57.92,75.05,78.71
31.78,78.01,59.95,5.28,65.25
12.05,29.90,-11.79,32.95,47.51
35.93,-16.93,67.65,63.70,-18.12
-23.47,58.36,42.27,58.28,45.87
72.15,80.85,35.27,-17.86,14.25
-17.91,-3.03,53.23,55.95,31.51
31.52,1.87,74.50,28.89,7.43
79.38,1.46,23.35,74.49,5.30
-12.29,-21.23,74.88,11.14,81.72
-13.45,4.94,-21.36,35.42,21.63
-11.17,-3.18,7.36,53.73,14.45
46.66,55.85,75.21,26.76,53.13
51.56,64.39,21.08,71.83,64.41
21.13,-11.51,62.22,52.02,-1.58
52.27,77.45,-23.20,18.82,27.19
39.93,75.48,8.51,31.67,-5.87
65.42,75.47,-15.36,45.15,-18.88
45.49,-9.66,55.13,-22.41,59.19
21.40,2.26,41.07,14.45,2.77
2.00,-4.46,58.74,10.24,55.48
22.78,-7.58,5.30,76.52,-13.18
19.40,37.49,61.42,-14.56,36.34
66.81,40.69,-1.66,57.06,49.52
-10.19,0.29,20.82,37.21,-20.00
71.09,7.44,43.55,-0.98,39.68
8.21,7.47,26.47,-21.99,3.45
-12.51,64.64,39.61,63.20,-23.16
-25.57,50.13,50.71,54.55,20.52
73.34,50.61,2.42,33.11,61.96
-5.33,22.38,-7.08,63.36,-16.48
73.52,-22.35,14.49,-22.40,35.47
46.50,8.35,29.27,48.56,5.29
-12.06,73.13,7.94,7.04,-7.69
61.15,43.96,64.49,10.21,31.42
56.32,6.29,28.80,54.41,38.92
9.57,65.11,40.99,1.15,6.30
-1.85,69.39,-0.65,61.81,78.28
24.57,76.98,73.93,-15.19,82.48
16.38,3.39,33.87,-23.85,9.52
60.37,-5.71,-18.46,48.97,5.51
27.22,29.75,56.36,51.12,68.31
68.66,-15.07,23.11,3.37,-7.93
39.08,23.01,25.92,54.01,76.57
-11.98,57.86,29.76,77.79,-26.29
-3.11,69.48,-14.97,-3.63,-6.63
33.69,-16.17,58.22,67.73,34.55
-22.32,40.18,16.18,-7.79,-4.23
41.86,75.23,60.96,61.78,17.50
-0.56,-1.54,76.22,24.83,67.83
55.08,27.73,70.46,71.86,46.19
15.87,-5.24,75.32,48.08,-24.79
9.17,-2.20,71.49,72.62,-14.65
-12.73,-21.44,81.09,31.38,35.09
47.07,-4.58,-3.92,3.81,9.98
24.93,54.83,40.10,18.73,19.63
11.28,76.39,-23.08,77.79,33.14
8.31,49.49,61.10,78.61,-15.41
-25.90,-23.26,-9.66,59.10,66.83
59.79,56.51,17.03,52.53,-16.13
-9.72,-0.84,20.51,10.84,-21.93
-13.65,-19.35,66.52,81.07,-26.11
20.47,-0.96,46.10,79.61,58.10
59.00,64.88,2.28,11.65,77.59
25.83,7.73,72.17,80.94,-6.65
79.19,12.19,26.27,-0.23,13.18
34.18,-21.36,21.58,-6.48,9.85
82.23,59.62,-1.99,78.02,33.46
10.69,2.90,78.18,35.09,17.09
51.59,73.01,-2.94,53.81,63.95
6.66,-17.50,40.28,21.10,4.22
-21.15,7.46,14.38,2.66,-13.48
18.11,10.68,-16.33,13.41,53.13
19.02,-4.14,35.64,71.68,13.72
65.14,18.87,51.26,35.20,-1.94
79.63,-18.26,-17.88,0.16,76.52
50.45,49.90,60.86,47.11,12.15
2.73,-11.76,22.99,52.66,31.01
64.02,41.07,53.03,3.24,72.03
33.26,-19.05,-25.96,-7.16,17.50
8.03,10.73,7.20,51.16,42.96
31.26,60.60,24.22,10.37,33.52
14.38,74.11,38.77,-8.93,70.00
-16.21,36.94,-3.36,47.52,74.19
65.28,21.81,37.51,13.04,70.25
26.05,66.27,37.19,46.42,78.50
-8.77,-25.01,-24.42,8.20,29.90
-17.04,47.48,45.49,12.24,54.38
18.91,10.37,21.11,-15.05,11.64
-0.59,15.72,16.07,-19.83,24.89
-15.19,10.50,-22.21,46.94,58.28
27.44,4.86,-3.62,10.63,58.58
44.75,-16.87,22.32,49.31,18.19
51.08,73.27,19.06,-21.79,56.02
24.33,66.96,33.00,18.27,33.55
-2.97,-12.39,0.86,5.06,43.29
27.45,-1.49,46.23,57.46,53.23
69.65,47.02,39.76,53.93,-22.06
48.36,18.70,-19.13,17.74,35.42
53.73,59.86,25.81,15.96,31.40
74.21,-21.40,61.74,-11.56,44.50
21.33,17.54,-17.70,35.27,68.80
3.20,25.74,15.38,6.11,8.72
30.60,60.60,31.84,39.39,69.68
44.14,77.70,-20.83,75.98,37.02
76.83,74.41,2.90,23.04,77.28
73.30,30.01,39.17,63.72,41.16
2.29,72.05,-15.87,28.68,59.45
9.45,14.96,45.96,16.20,54.14
-5.20,23.66,-17.68,1.19,42.66
-23.21,-9.05,28.42,-18.32,-10.98
-26.03,66.64,47.34,-25.84,3.67
32.29,56.89,31.64,9.37,12.48
69.61,64.73,0.90,32.72,71.81
68.90,67.37,-10.43,80.53,55.85
-0.60,19.88,70.42,67.41,26.28
-18.44,13.14,-8.72,-2.06,38.12
45.56,45.41,76.13,56.95,4.42
36.47,71.62,-19.78,7.92,81.78
